timestamp_ns,asset_id,bid_price,ask_price,bid_size,ask_size,trade_volume
1000012543000000,1,97.8386,98.0934,772,521,0
1000012546000000,1,97.9286,98.0854,837,114,0
1000012550000000,1,97.9470,98.0450,835,672,0
1000012555000000,1,97.8682,98.0838,221,376,0
1000012561000000,1,97.8586,98.1134,657,552,0
1000012568000000,1,97.9250,98.0230,489,393,0
1000012576000000,1,97.8067,98.0613,673,697,0
1000012585000000,1,97.8245,98.0595,545,309,0
1000012595000000,1,97.9174,98.0546,689,813,0
1000012596000000,1,97.9082,98.1238,401,322,93
1000012598000000,1,97.9659,98.1621,102,617,0
1000012601000000,1,98.0004,98.1376,192,619,0
1000012605000000,1,97.9247,98.1993,527,592,0
1000012610000000,1,97.9335,98.1885,334,719,0
1000012616000000,1,97.9620,98.0600,260,820,0
1000012623000000,1,97.9574,98.0946,851,430,0
1000012631000000,1,97.9571,98.1729,432,149,0
1000012640000000,1,98.0383,98.1757,622,962,0
1000012650000000,1,98.0257,98.2023,767,591,0
1000012651000000,1,98.0362,98.2718,681,780,15
1000012653000000,1,98.0501,98.1679,679,966,0
1000012656000000,1,98.0400,98.2560,351,659,0
1000012660000000,1,98.0869,98.1851,795,931,0
1000012665000000,1,98.0182,98.2538,798,189,0
1000012671000000,1,98.1231,98.2409,545,431,0
1000012678000000,1,98.0680,98.2840,238,456,0
1000012686000000,1,98.0314,98.2866,700,373,0
1000012695000000,1,98.0630,98.2790,118,410,0
1000012705000000,1,98.0713,98.2087,969,985,0
1000012706000000,1,97.9645,98.2195,253,489,3
1000012708000000,1,98.0601,98.1779,719,982,0
1000012711000000,1,98.0246,98.2994,896,670,0
1000012715000000,1,98.1001,98.2179,224,453,0
1000012720000000,1,98.0402,98.2758,372,718,0
1000012726000000,1,98.0509,98.2471,910,344,0
1000012733000000,1,98.0896,98.2664,947,549,0
1000012741000000,1,98.1779,98.2761,346,619,0
1000012750000000,1,98.1251,98.3609,240,461,0
1000012760000000,1,98.1756,98.3524,107,577,0
1000012761000000,1,98.1721,98.2899,451,594,93
1000012763000000,1,98.1777,98.3743,932,526,0
1000012766000000,1,98.2345,98.4115,138,692,0
1000012770000000,1,98.2355,98.4125,286,695,0
1000012775000000,1,98.2020,98.4380,699,853,0
1000012781000000,1,98.2408,98.4572,953,192,0
1000012788000000,1,98.3190,98.4370,185,143,0
1000012796000000,1,98.3561,98.4939,236,520,0
1000012805000000,1,98.3628,98.4612,173,647,0
1000012815000000,1,98.3729,98.4911,712,611,0
1000012816000000,1,98.2681,98.5239,255,354,42
1000012818000000,1,98.3839,98.5021,827,269,0
1000012821000000,1,98.3922,98.5498,863,971,0
1000012825000000,1,98.3022,98.5778,421,666,0
1000012830000000,1,98.3233,98.4807,555,702,0
1000012836000000,1,98.2601,98.5159,889,712,0
1000012843000000,1,98.3187,98.5353,254,988,0
1000012851000000,1,98.3073,98.4647,448,550,0
1000012860000000,1,98.2932,98.5688,975,752,0
1000012870000000,1,98.2866,98.4834,272,109,0
1000012871000000,1,98.2795,98.4565,839,364,53
1000012873000000,1,98.3003,98.4577,859,346,0
1000012876000000,1,98.3211,98.4589,766,645,0
1000012880000000,1,98.3320,98.4500,598,228,0
1000012885000000,1,98.3141,98.4519,771,700,0
1000012891000000,1,98.3226,98.5194,704,426,0
1000012898000000,1,98.2855,98.4625,852,934,0
1000012906000000,1,98.2338,98.4502,503,728,0
1000012915000000,1,98.2601,98.5159,705,774,0
1000012925000000,1,98.2310,98.4670,710,724,0
1000012926000000,1,98.1973,98.4727,458,702,89
1000012928000000,1,98.2958,98.3942,817,116,0
1000012931000000,1,98.2441,98.4999,373,784,0
1000012935000000,1,98.2220,98.4580,215,960,0
1000012940000000,1,98.2421,98.4979,792,190,0
1000012946000000,1,98.2862,98.4238,181,423,0
1000012953000000,1,98.2588,98.3572,213,868,0
1000012961000000,1,98.2418,98.4582,157,253,0
1000012970000000,1,98.2658,98.4822,976,503,0
1000012980000000,1,98.2695,98.4465,727,954,0
1000012981000000,1,98.2763,98.4337,365,414,74
1000012983000000,1,98.2888,98.5052,140,204,0
1000012986000000,1,98.2821,98.5379,1000,989,0
1000012990000000,1,98.3417,98.5583,292,500,0
1000012995000000,1,98.4172,98.5748,377,453,0
1000013001000000,1,98.3878,98.6242,848,832,0
1000013008000000,1,98.4049,98.6611,679,808,0
1000013016000000,1,98.4593,98.6367,355,750,0
1000013025000000,1,98.4867,98.5853,923,760,0
1000013035000000,1,98.3808,98.6172,198,687,0
1000013036000000,1,98.4009,98.5191,381,982,18
1000013038000000,1,98.3280,98.5840,208,799,0
1000013041000000,1,98.3797,98.5963,298,402,0
1000013045000000,1,98.3809,98.6371,426,253,0
1000013050000000,1,98.4582,98.6158,651,744,0
1000013056000000,1,98.3935,98.5905,504,561,0
1000013063000000,1,98.4151,98.5529,231,890,0
1000013071000000,1,98.3959,98.6521,973,183,0
1000013080000000,1,98.5087,98.6073,498,853,0
1000013090000000,1,98.4140,98.6900,727,208,0
1000013091000000,1,98.3938,98.6302,320,652,18
1000013093000000,1,98.3852,98.5428,211,714,0
1000013096000000,1,98.4051,98.5429,657,593,0
1000013100000000,1,98.4066,98.6234,604,574,0
1000013105000000,1,98.4136,98.6304,935,989,0
1000013111000000,1,98.4526,98.6694,370,520,0
1000013118000000,1,98.4507,98.6873,996,806,0
1000013126000000,1,98.4707,98.5693,466,379,0
1000013135000000,1,98.3638,98.6002,382,139,0
1000013145000000,1,98.4012,98.5588,288,263,0
1000013146000000,1,98.3841,98.5219,635,635,3
1000013148000000,1,98.3697,98.5863,934,389,0
1000013151000000,1,98.3808,98.6172,532,570,0
1000013155000000,1,98.4439,98.5621,280,347,0
1000013160000000,1,98.3558,98.5922,727,378,0
1000013166000000,1,98.4369,98.5551,976,680,0
1000013173000000,1,98.3837,98.6003,962,353,0
1000013181000000,1,98.3755,98.5725,280,929,0
1000013190000000,1,98.4263,98.6037,780,924,0
1000013200000000,1,98.4749,98.5931,608,860,0
1000013201000000,1,98.4369,98.6931,799,665,69
1000013203000000,1,98.4797,98.7163,456,924,0
1000013206000000,1,98.5128,98.7692,749,779,0
1000013210000000,1,98.5497,98.6483,490,714,0
1000013215000000,1,98.4507,98.6873,184,416,0
1000013221000000,1,98.4265,98.6235,311,614,0
1000013228000000,1,98.3781,98.6539,483,790,0
1000013236000000,1,98.4222,98.5798,441,914,0
1000013245000000,1,98.4366,98.6534,943,137,0
1000013255000000,1,98.4807,98.5793,610,519,0
1000013256000000,1,98.4476,98.6644,850,268,68
1000013258000000,1,98.5197,98.6183,442,925,0
1000013261000000,1,98.5508,98.6692,405,641,0
1000013265000000,1,98.4729,98.7491,801,968,0
1000013270000000,1,98.5424,98.7396,636,211,0
1000013276000000,1,98.4897,98.7263,510,305,0
1000013283000000,1,98.5120,98.6500,284,481,0
1000013291000000,1,98.4319,98.6881,595,478,0
1000013300000000,1,98.4417,98.6783,146,985,0
1000013310000000,1,98.5270,98.6650,839,650,0
1000013311000000,1,98.4568,98.7132,627,603,21
1000013313000000,1,98.4120,98.6880,312,409,0
1000013316000000,1,98.5427,98.6413,760,852,0
1000013320000000,1,98.4770,98.6150,371,670,0
1000013325000000,1,98.3651,98.6409,898,301,0
1000013331000000,1,98.4118,98.6482,131,542,0
1000013338000000,1,98.4566,98.6734,261,866,0
1000013346000000,1,98.4797,98.5783,353,620,0
1000013355000000,1,98.4025,98.5995,750,579,0
1000013365000000,1,98.3418,98.5782,109,825,0
1000013366000000,1,98.3946,98.6114,604,884,67
1000013368000000,1,98.4502,98.6078,659,535,0
1000013371000000,1,98.4730,98.6110,210,252,0
1000013375000000,1,98.3748,98.6112,734,968,0
1000013380000000,1,98.4450,98.5830,201,852,0
1000013386000000,1,98.4495,98.6465,932,290,0
1000013393000000,1,98.4302,98.5878,828,662,0
1000013401000000,1,98.4198,98.6562,903,180,0
1000013410000000,1,98.3891,98.6649,588,994,0
1000013420000000,1,98.4767,98.5753,187,293,0
1000013421000000,1,98.4524,98.6496,203,882,95
1000013423000000,1,98.4453,98.6227,522,990,0
1000013426000000,1,98.4800,98.6180,297,100,0
1000013430000000,1,98.4879,98.6061,506,477,0
1000013435000000,1,98.3858,98.6222,266,608,0
1000013441000000,1,98.3684,98.5456,737,412,0
1000013448000000,1,98.3090,98.5650,692,517,0
1000013456000000,1,98.3779,98.4961,862,780,0
1000013465000000,1,98.3737,98.5903,576,172,0
1000013475000000,1,98.4285,98.6255,240,681,0
1000013476000000,1,98.4463,98.6237,361,439,51
1000013478000000,1,98.3907,98.6073,344,614,0
1000013481000000,1,98.3310,98.5870,436,674,0
1000013485000000,1,98.3535,98.5505,660,175,0
1000013490000000,1,98.3458,98.5822,979,274,0
1000013496000000,1,98.3891,98.5269,208,282,0
1000013503000000,1,98.3758,98.6122,291,164,0
1000013511000000,1,98.4305,98.6275,948,573,0
1000013520000000,1,98.3980,98.6740,882,199,0
1000013530000000,1,98.4546,98.6714,643,963,0
1000013531000000,1,98.4543,98.6317,227,551,17
1000013533000000,1,98.4809,98.5991,468,950,0
1000013536000000,1,98.4776,98.6944,142,983,0
1000013540000000,1,98.5501,98.7079,518,587,0
1000013545000000,1,98.5633,98.7607,177,925,0
1000013551000000,1,98.6007,98.6993,900,369,0
1000013558000000,1,98.5064,98.7036,773,800,0
1000013566000000,1,98.4993,98.6767,858,999,0
1000013575000000,1,98.4470,98.7230,827,414,0
1000013585000000,1,98.5501,98.7079,950,988,0
1000013586000000,1,98.5327,98.6313,267,438,64
1000013588000000,1,98.4524,98.6496,552,382,0
1000013591000000,1,98.4263,98.6037,435,489,0
1000013595000000,1,98.4305,98.6275,624,339,0
1000013600000000,1,98.4382,98.5958,931,582,0
1000013606000000,1,98.3885,98.5855,758,815,0
1000013613000000,1,98.3341,98.6099,691,990,0
1000013621000000,1,98.3080,98.5640,654,557,0
1000013630000000,1,98.3363,98.4937,188,759,0
1000013640000000,1,98.3397,98.5563,194,551,0
1000013641000000,1,98.3691,98.5069,527,250,1
1000013643000000,1,98.3157,98.5323,475,121,0
1000013646000000,1,98.3634,98.5406,982,412,0
1000013650000000,1,98.3594,98.5366,939,618,0
1000013655000000,1,98.3164,98.4936,305,474,0
1000013661000000,1,98.3494,98.5266,550,725,0
1000013668000000,1,98.3480,98.4660,883,694,0
1000013676000000,1,98.2351,98.4909,278,309,0
1000013685000000,1,98.2632,98.4008,599,563,0
1000013695000000,1,98.2302,98.3678,939,223,0
1000013696000000,1,98.2518,98.3502,212,111,52
1000013698000000,1,98.2120,98.3300,430,1000,0
1000013701000000,1,98.1349,98.3511,382,239,0
1000013705000000,1,98.1154,98.2726,500,196,0
1000013710000000,1,98.1035,98.2605,616,668,0
1000013716000000,1,98.0882,98.3238,945,168,0
1000013723000000,1,98.0875,98.3625,217,987,0
1000013731000000,1,98.1378,98.3342,158,132,0
1000013740000000,1,98.0625,98.3375,417,149,0
1000013750000000,1,98.0392,98.2748,979,588,0
1000013751000000,1,98.0570,98.2730,118,825,68
1000013753000000,1,98.0375,98.1945,990,549,0
1000013756000000,1,97.9885,98.1455,658,778,0
1000013760000000,1,97.9212,98.1368,551,388,0
1000013765000000,1,97.9689,98.1651,240,183,0
1000013771000000,1,97.9487,98.2233,793,490,0
1000013778000000,1,97.9647,98.2393,690,314,0
1000013786000000,1,98.0669,98.1651,625,314,0
1000013795000000,1,98.0923,98.2297,502,227,0
1000013805000000,1,98.0074,98.2626,921,576,0
1000013806000000,1,97.9881,98.2039,859,503,28
1000013808000000,1,98.0310,98.1290,891,437,0
1000013811000000,1,98.0147,98.1913,930,813,0
1000013815000000,1,98.0685,98.2255,460,668,0
1000013820000000,1,98.0482,98.2838,491,317,0
1000013826000000,1,98.0888,98.2852,673,768,0
1000013833000000,1,98.1148,98.3112,301,116,0
1000013841000000,1,98.2010,98.3190,421,617,0
1000013850000000,1,98.1975,98.3745,669,424,0
1000013860000000,1,98.2453,98.4027,511,417,0
1000013861000000,1,98.2510,98.4870,780,181,89
1000013863000000,1,98.2361,98.4919,567,524,0
1000013866000000,1,98.3144,98.4916,830,788,0
1000013870000000,1,98.3114,98.4886,303,682,0
1000013875000000,1,98.3739,98.4921,486,877,0
1000013881000000,1,98.2976,98.4944,197,444,0
1000013888000000,1,98.3508,98.4492,902,307,0
1000013896000000,1,98.3669,98.4851,613,735,0
1000013905000000,1,98.4058,98.5042,891,685,0
1000013915000000,1,98.4449,98.5631,265,121,0
1000013916000000,1,98.4179,98.6741,253,538,38
1000013918000000,1,98.4667,98.7033,318,768,0
1000013921000000,1,98.5450,98.6830,594,329,0
1000013925000000,1,98.5426,98.7794,119,652,0
1000013930000000,1,98.5175,98.7345,247,207,0
1000013936000000,1,98.4905,98.7075,502,695,0
1000013943000000,1,98.5390,98.6770,582,466,0
1000013951000000,1,98.4978,98.7542,933,513,0
1000013960000000,1,98.5088,98.7652,408,901,0
1000013970000000,1,98.5958,98.7142,934,233,0
1000013971000000,1,98.6278,98.7462,818,382,9
1000013973000000,1,98.5938,98.8702,172,580,0
1000013976000000,1,98.5964,98.8136,451,659,0
1000013980000000,1,98.6137,98.8903,425,844,0
1000013985000000,1,98.6604,98.8776,542,199,0
1000013991000000,1,98.6707,98.9473,158,607,0
1000013998000000,1,98.6995,98.9565,357,512,0
1000014006000000,1,98.7277,98.8463,551,164,0
1000014015000000,1,98.7173,98.9347,694,253,0
1000014025000000,1,98.6777,98.9543,365,920,0
1000014026000000,1,98.6951,98.8729,178,414,21
1000014028000000,1,98.7497,98.8683,659,990,0
1000014031000000,1,98.7726,98.8714,347,889,0
1000014035000000,1,98.7273,98.9447,967,709,0
1000014040000000,1,98.7160,98.8740,513,124,0
1000014046000000,1,98.6802,98.8778,383,548,0
1000014053000000,1,98.6996,98.7984,980,400,0
1000014061000000,1,98.6740,98.8320,167,106,0
1000014070000000,1,98.7020,98.8600,916,236,0
1000014080000000,1,98.6905,98.9475,263,182,0
1000014081000000,1,98.6951,98.8729,996,749,35
1000014083000000,1,98.7499,98.9081,172,336,0
1000014086000000,1,98.6477,98.9243,145,717,0
1000014090000000,1,98.6702,98.8678,899,361,0
1000014095000000,1,98.6964,98.9336,275,265,0
1000014101000000,1,98.6595,98.8965,756,941,0
1000014108000000,1,98.6892,98.8868,469,894,0
1000014116000000,1,98.6743,98.8917,153,789,0
1000014125000000,1,98.7477,98.8663,518,855,0
1000014135000000,1,98.7163,98.9337,606,440,0
1000014136000000,1,98.7260,98.8840,226,508,27
1000014138000000,1,98.6997,98.8183,466,370,0
1000014141000000,1,98.6337,98.9103,743,704,0
1000014145000000,1,98.6934,98.9306,478,172,0
1000014150000000,1,98.7826,98.8814,347,959,0
1000014156000000,1,98.7342,98.9318,884,142,0
1000014163000000,1,98.7453,98.9627,476,140,0
1000014171000000,1,98.7469,98.9051,269,311,0
1000014180000000,1,98.6913,98.9087,592,779,0
1000014190000000,1,98.7817,98.9003,138,468,0
1000014191000000,1,98.7071,98.8849,856,250,95
1000014193000000,1,98.6786,98.9354,535,146,0
1000014196000000,1,98.6894,98.9266,674,836,0
1000014200000000,1,98.7171,98.8949,465,168,0
1000014205000000,1,98.6536,98.9104,398,901,0
1000014211000000,1,98.6671,98.8449,395,302,0
1000014218000000,1,98.6952,98.8928,160,929,0
1000014226000000,1,98.7065,98.9635,413,260,0
1000014235000000,1,98.6687,98.9453,430,627,0
1000014245000000,1,98.7558,98.8942,437,705,0
1000014246000000,1,98.7355,98.9925,403,602,9
1000014248000000,1,98.8169,98.9751,437,649,0
1000014251000000,1,98.8013,99.0387,738,374,0
1000014255000000,1,98.7971,98.9949,263,542,0
1000014260000000,1,98.7931,98.9909,418,688,0
1000014266000000,1,98.7966,98.8954,603,785,0
1000014273000000,1,98.7506,98.8494,486,969,0
1000014281000000,1,98.6751,98.8529,932,987,0
1000014290000000,1,98.6381,98.8159,702,849,0
1000014300000000,1,98.6515,98.8885,875,790,0
1000014301000000,1,98.7030,98.8610,593,589,80
1000014303000000,1,98.7120,98.8700,172,608,0
1000014306000000,1,98.7470,98.9250,489,718,0
1000014310000000,1,98.7536,98.8524,956,394,0
1000014315000000,1,98.7063,98.9237,468,895,0
1000014321000000,1,98.7286,98.8274,964,793,0
1000014328000000,1,98.6088,98.8852,648,748,0
1000014336000000,1,98.6520,98.8100,949,667,0
1000014345000000,1,98.6605,98.8975,286,952,0
1000014355000000,1,98.7517,98.8703,869,544,0
1000014356000000,1,98.7045,98.9615,669,462,59
1000014358000000,1,98.8008,98.9392,841,779,0
1000014361000000,1,98.7952,99.0128,519,725,0
1000014365000000,1,98.8169,98.9751,351,718,0
1000014370000000,1,98.7915,99.0685,648,434,0
1000014376000000,1,98.8977,99.0363,191,629,0
1000014383000000,1,98.8571,99.0749,965,162,0
1000014391000000,1,98.8877,99.0263,761,611,0
1000014400000000,1,98.8550,99.0330,238,797,0
1000014410000000,1,98.9018,99.0602,284,304,0
1000014411000000,1,98.8519,99.0101,871,313,6
1000014413000000,1,98.8212,99.0388,672,974,0
1000014416000000,1,98.8736,98.9924,921,187,0
1000014420000000,1,98.9107,99.0493,935,306,0
1000014425000000,1,98.8773,99.1347,228,922,0
1000014431000000,1,98.9003,99.1777,102,853,0
1000014438000000,1,98.9480,99.1660,220,484,0
1000014446000000,1,98.9730,99.1910,713,137,0
1000014455000000,1,98.9832,99.2408,440,744,0
1000014465000000,1,99.0565,99.1755,813,959,0
1000014466000000,1,99.0557,99.2143,120,341,70
1000014468000000,1,99.0539,99.2721,720,402,0
1000014471000000,1,99.0408,99.2192,695,694,0
1000014475000000,1,99.0815,99.2005,902,168,0
1000014480000000,1,99.0526,99.1914,228,295,0
1000014486000000,1,99.1015,99.2205,239,543,0
1000014493000000,1,99.0378,99.2162,382,411,0
1000014501000000,1,98.9661,99.2039,845,634,0
1000014510000000,1,98.9839,99.1821,764,376,0
1000014520000000,1,98.9632,99.2208,160,418,0
1000014521000000,1,99.0635,99.1825,989,151,87
1000014523000000,1,99.0350,99.2730,252,848,0
1000014526000000,1,98.9832,99.2408,410,913,0
1000014530000000,1,99.0486,99.1874,643,666,0
1000014535000000,1,99.0200,99.2380,963,488,0
1000014541000000,1,98.9622,99.2198,647,721,0
1000014548000000,1,99.0425,99.1415,276,461,0
1000014556000000,1,98.9921,99.2299,413,906,0
1000014565000000,1,98.9620,99.1800,947,196,0
1000014575000000,1,98.9931,99.2309,980,312,0
1000014576000000,1,98.9730,99.1910,928,236,5
1000014578000000,1,98.9738,99.1322,208,646,0
1000014581000000,1,98.9533,99.2307,138,761,0
1000014585000000,1,99.0318,99.2102,524,729,0
1000014590000000,1,99.0298,99.2082,360,525,0
1000014596000000,1,99.0777,99.2363,186,564,0
1000014603000000,1,99.0012,99.2788,175,570,0
1000014611000000,1,99.0797,99.2383,513,924,0
1000014620000000,1,99.0927,99.2713,994,825,0
1000014630000000,1,99.1565,99.2755,556,384,0
1000014631000000,1,99.1368,99.3352,338,776,86
1000014633000000,1,99.1735,99.3125,752,771,0
1000014636000000,1,99.0780,99.3360,657,471,0
1000014640000000,1,99.1157,99.2943,594,723,0
1000014645000000,1,99.1269,99.3651,144,500,0
1000014651000000,1,99.0810,99.3190,346,715,0
1000014658000000,1,99.0777,99.2563,696,549,0
1000014666000000,1,99.0220,99.2400,584,745,0
1000014675000000,1,99.1174,99.2166,719,117,0
1000014685000000,1,99.0531,99.3309,705,761,0
1000014686000000,1,99.1069,99.3251,857,388,29
1000014688000000,1,99.1099,99.3281,820,737,0
1000014691000000,1,99.1515,99.2905,334,515,0
1000014695000000,1,99.1536,99.3124,598,733,0
1000014700000000,1,99.1180,99.3760,749,214,0
1000014706000000,1,99.1070,99.3650,773,812,0
1000014713000000,1,99.1434,99.2426,333,639,0
1000014721000000,1,99.0846,99.2234,110,305,0
1000014730000000,1,99.0566,99.1954,778,346,0
1000014740000000,1,99.0429,99.2611,658,857,0
1000014741000000,1,99.0526,99.1914,226,246,14
1000014743000000,1,99.1075,99.2265,481,511,0
1000014746000000,1,99.1116,99.2504,763,683,0
1000014750000000,1,99.1525,99.2915,462,608,0
1000014755000000,1,99.1707,99.3693,236,274,0
1000014761000000,1,99.2465,99.3855,388,580,0
1000014768000000,1,99.1978,99.4162,118,294,0
1000014776000000,1,99.2197,99.4383,429,274,0
1000014785000000,1,99.2725,99.4315,548,453,0
1000014795000000,1,99.3384,99.4576,598,240,0
1000014796000000,1,99.3523,99.4517,857,996,33
1000014798000000,1,99.3017,99.5403,192,338,0
1000014801000000,1,99.3524,99.4916,304,659,0
1000014805000000,1,99.3745,99.5535,532,344,0
1000014810000000,1,99.3836,99.6424,931,416,0
1000014816000000,1,99.4116,99.6704,394,739,0
1000014823000000,1,99.3786,99.6174,955,381,0
1000014831000000,1,99.3695,99.5685,116,170,0
1000014840000000,1,99.3786,99.5974,368,424,0
1000014850000000,1,99.3587,99.6173,893,404,0
1000014851000000,1,99.3486,99.5474,550,106,57
1000014853000000,1,99.3177,99.5563,916,202,0
1000014856000000,1,99.3077,99.5463,920,292,0
1000014860000000,1,99.3605,99.5595,852,673,0
1000014865000000,1,99.3943,99.4937,628,270,0
1000014871000000,1,99.3146,99.5134,636,350,0
1000014878000000,1,99.3654,99.5246,864,486,0
1000014886000000,1,99.3544,99.4736,306,640,0
1000014895000000,1,99.3224,99.4616,728,515,0
1000014905000000,1,99.2607,99.4793,893,479,0
1000014906000000,1,99.2967,99.5153,243,124,53
1000014908000000,1,99.3096,99.5284,767,172,0
1000014911000000,1,99.3206,99.5394,731,923,0
1000014915000000,1,99.3624,99.5216,932,192,0
1000014920000000,1,99.3117,99.5503,604,697,0
1000014926000000,1,99.3714,99.5106,435,524,0
1000014933000000,1,99.3413,99.4407,598,463,0
1000014941000000,1,99.2716,99.4504,729,844,0
1000014950000000,1,99.3303,99.4297,298,817,0
1000014960000000,1,99.2029,99.4811,512,438,0
1000014961000000,1,99.2795,99.4385,758,528,14
1000014963000000,1,99.2446,99.4234,998,238,0
1000014966000000,1,99.1838,99.4222,792,641,0
1000014970000000,1,99.2484,99.3476,156,331,0
1000014975000000,1,99.2184,99.3176,757,534,0
1000014981000000,1,99.1746,99.3334,483,659,0
1000014988000000,1,99.2004,99.2996,293,835,0
1000014996000000,1,99.1210,99.3990,747,633,0
1000015005000000,1,99.1934,99.3126,617,815,0
1000015015000000,1,99.1049,99.3431,850,284,0
1000015016000000,1,99.1245,99.2435,971,391,78
1000015018000000,1,99.0778,99.2762,831,215,0
1000015021000000,1,99.1007,99.2593,924,148,0
1000015025000000,1,99.1316,99.2904,784,181,0
1000015030000000,1,99.1324,99.2316,933,432,0
1000015036000000,1,99.0934,99.1926,656,434,0
1000015043000000,1,99.0212,99.2988,631,320,0
1000015051000000,1,99.0748,99.2732,734,845,0
1000015060000000,1,99.1119,99.3301,832,422,0
1000015070000000,1,99.1090,99.3670,950,102,0
1000015071000000,1,99.1375,99.2565,793,305,63
1000015073000000,1,99.1048,99.3032,139,158,0
1000015076000000,1,99.1196,99.2784,673,743,0
1000015080000000,1,99.1114,99.2106,606,671,0
1000015085000000,1,99.1047,99.2833,983,942,0
1000015091000000,1,99.1495,99.2685,221,578,0
1000015098000000,1,99.1348,99.3332,718,195,0
1000015106000000,1,99.1086,99.2674,958,513,0
1000015115000000,1,99.1034,99.2026,334,997,0
1000015125000000,1,99.0997,99.2783,161,355,0
1000015126000000,1,99.0312,99.3088,660,447,30
1000015128000000,1,99.0162,99.2938,223,581,0
1000015131000000,1,99.0182,99.2958,416,603,0
1000015135000000,1,99.0262,99.3038,818,147,0
1000015140000000,1,99.1344,99.2336,508,235,0
1000015146000000,1,99.1565,99.2955,300,349,0
1000015153000000,1,99.1198,99.3182,413,968,0
1000015161000000,1,99.1727,99.3513,467,528,0
1000015170000000,1,99.1748,99.3932,929,906,0
1000015180000000,1,99.2057,99.4043,579,413,0
1000015181000000,1,99.1529,99.4111,599,820,98
1000015183000000,1,99.1937,99.3923,584,310,0
1000015186000000,1,99.2515,99.3905,803,143,0
1000015190000000,1,99.2424,99.3616,640,670,0
1000015195000000,1,99.1925,99.3315,682,191,0
1000015201000000,1,99.1051,99.3829,364,994,0
1000015208000000,1,99.0781,99.3559,319,541,0
1000015216000000,1,99.1070,99.3650,500,499,0
1000015225000000,1,99.1278,99.3262,826,998,0
1000015235000000,1,99.1265,99.2455,888,675,0
1000015236000000,1,99.0997,99.2583,957,903,100
1000015238000000,1,99.0659,99.2841,856,569,0
1000015241000000,1,99.0629,99.2811,673,943,0
1000015245000000,1,99.0586,99.1974,781,544,0
1000015250000000,1,98.9532,99.2108,368,366,0
1000015256000000,1,98.9756,99.0944,153,627,0
1000015263000000,1,98.8762,99.1138,619,715,0
1000015271000000,1,98.9336,99.0524,158,924,0
1000015280000000,1,98.9099,99.0881,139,336,0
1000015290000000,1,98.9068,99.0652,485,705,0
1000015291000000,1,98.8797,99.0183,833,815,9
1000015293000000,1,98.8759,99.0541,399,494,0
1000015296000000,1,98.8601,99.0779,306,435,0
1000015300000000,1,98.9397,99.0783,692,829,0
1000015305000000,1,98.8394,99.1166,613,277,0
1000015311000000,1,98.9626,99.0814,495,470,0
1000015318000000,1,98.8584,99.1356,957,890,0
1000015326000000,1,98.9061,99.1239,757,417,0
1000015335000000,1,98.9097,99.0483,835,468,0
1000015345000000,1,98.8673,99.1247,483,161,0
1000015346000000,1,98.9147,99.0533,905,604,66
1000015348000000,1,98.8738,99.0322,777,321,0
1000015351000000,1,98.8400,99.0180,160,228,0
1000015355000000,1,98.8356,98.9344,784,255,0
1000015360000000,1,98.8116,98.9104,477,721,0
1000015366000000,1,98.8207,98.9393,880,967,0
1000015373000000,1,98.7857,98.9043,889,685,0
1000015381000000,1,98.8017,98.9203,536,306,0
1000015390000000,1,98.7610,98.9390,487,579,0
1000015400000000,1,98.7132,98.9108,890,986,0
1000015401000000,1,98.7736,98.8724,937,439,100
1000015403000000,1,98.6833,98.9007,439,303,0
1000015406000000,1,98.6733,98.8907,260,639,0
1000015410000000,1,98.6347,98.9113,491,868,0
1000015415000000,1,98.6639,98.8021,776,674,0
1000015421000000,1,98.5776,98.8144,633,169,0
1000015428000000,1,98.5992,98.7768,992,504,0
1000015436000000,1,98.6649,98.8031,707,774,0
1000015445000000,1,98.6320,98.7900,690,616,0
1000015455000000,1,98.6501,98.8279,927,219,0
1000015456000000,1,98.6246,98.8814,913,789,47
1000015458000000,1,98.6853,98.9027,316,155,0
1000015461000000,1,98.7619,98.9201,465,798,0
1000015465000000,1,98.7425,98.9995,603,843,0
1000015470000000,1,98.8418,98.9802,866,554,0
1000015476000000,1,98.8429,99.0011,203,176,0
1000015483000000,1,98.8537,98.9723,329,357,0
1000015491000000,1,98.8139,98.9721,363,430,0
1000015500000000,1,98.7625,99.0395,281,992,0
1000015510000000,1,98.7879,98.9461,867,649,0
1000015511000000,1,98.8109,98.9691,787,126,19
1000015513000000,1,98.7126,98.9894,751,398,0
1000015516000000,1,98.7290,98.8870,898,190,0
1000015520000000,1,98.7402,98.9378,579,672,0
1000015525000000,1,98.6597,98.9363,557,550,0
1000015531000000,1,98.6740,98.8320,464,958,0
1000015538000000,1,98.6599,98.7981,774,450,0
1000015546000000,1,98.5977,98.8543,754,499,0
1000015555000000,1,98.6514,98.8686,352,880,0
1000015565000000,1,98.6407,98.9173,980,902,0
1000015566000000,1,98.6511,98.8289,558,798,20
1000015568000000,1,98.6536,98.7524,598,607,0
1000015571000000,1,98.6206,98.8774,403,600,0
1000015575000000,1,98.6819,98.8201,902,697,0
1000015580000000,1,98.7257,98.8443,265,514,0
1000015586000000,1,98.7226,98.8214,561,213,0
1000015593000000,1,98.6680,98.8260,532,455,0
1000015601000000,1,98.6314,98.8486,794,306,0
1000015610000000,1,98.6751,98.8529,867,334,0
